id,name,headquarters,employeesSize,industryType,websiteList/0,websiteList/1,websiteList/2,websiteList/3,happinessScore,reviewScore,jobOffersCount,websiteList/4,websiteList/5,websiteList/6,websiteList/7,websiteList/8,websiteList/9,websiteList/10,websiteList/11
a6649399-0837-41aa-918d-04210ebb2880,Arrow Electronics,"9201 E Dry Creek Road Centennial, Colorado","10,000+",Retail & Wholesale,https://www.youtube.com/user/ArrowFiveYearsOut,https://www.linkedin.com/company/3570,https://careers.arrow.com/,https://careers.arrow.com/,61,3.5,348,,,,,,,,
aa0a3c96-bf14-4b88-8c9e-9634970c6fd4,CAE INC.,"8585, Côte-de-Liesse Saint-Laurent, Québec, Canada H4T 1G6","10,000+",Information Technology,https://www.youtube.com/user/CAEvideogallery,https://www.cae.com/careers,https://www.cae.com/digital,https://www.cae.com/,68,3.6,436,,,,,,,,
71acef84-3e4a-427c-9652-ba063462e443,Phillips 66,"Houston, Texas","10,000+","Energy, Mining & Utilities",https://phillips66.jobs/,http://www.phillips66.com/,,,68,3.7,54,,,,,,,,
ff13a8eb-35d8-4d2c-8e73-82fbd3da15f9,Loon,,,,,,,,,4.8,85,,,,,,,,
758db666-a21e-49ef-81bb-fa36b3637100,Flairsoft,"7720 Rivers Edge Dr. Suite 200 Columbus, OH 43235",51 to 200,Consulting and Business Services,http://www.flairsoft.net/,,,,,2.8,4,,,,,,,,
036b5902-63dd-4383-bf7e-7ce3684cfc05,Parker Hannifin,"6035 Parkland Blvd. Cleveland OH, United States 44124","10,000+",Manufacturing,https://www.instagram.com/parkerhannifin,https://www.linkedin.com/company/parker-hannifin/,http://www.parker.com/,,61,3.7,1094,,,,,,,,
01026fc6-1c06-47aa-b6a9-9713d3415f37,Great American Insurance Group,"Cincinnati, Ohio","5,001 to 10,000",Insurance,https://www.greatamericaninsurancegroup.com/careers,http://www.greatamericaninsurancegroup.com/,,,69,3.8,25,,,,,,,,
20d1f6c5-b4b4-4f01-807c-76927bbd95f1,Macquarie Group,"Sydney, Australia","10,000+",Financial Services,https://www.linkedin.com/company/macquariegroup,https://www.macquarie.com/au/en/careers/diversity-and-inclusion.html,https://www.macquarie.com/au/en/careers/benefits.html,https://www.macquarie.com/au/en/careers/our-people.html,,3.8,231,https://www.macquarie.com/us/en/careers.html,https://www.macquarie.com/,,,,,,
b3c4efda-a79b-4861-950c-87313423100d,JLL,"200 East Randolph Street Chicago, Illinois 60601","10,000+",Real Estate,https://jll.avature.net/talentnetwork,https://www.us.jll.com/en/careers,,,63,3.7,2730,,,,,,,,
b0aab6eb-b1cc-476c-8718-1463adec3afa,The University of Texas at San Antonio,"San Antonio, TX","1,001 to 5,000",Education,https://www.utsa.edu/,,,,72,4.2,142,,,,,,,,
625af98c-0c7b-40ed-bf5b-a75c16314334,U.S. Xpress,"Chattanooga, TN","10,000+",Transportation & Logistics,https://www.usxpress.com/,,,,53,3,863,,,,,,,,
28006918-25fb-4b73-b101-6947325e384e,SITA,"Geneva, Switzerland","1,001 to 5,000",Aerospace & Defense,http://www.sita.fr/,,,,,3.8,27,,,,,,,,
477f7b76-ba9b-4c33-8507-89550a004a64,Accolade,"1,001 to 5,000",,Healthcare,https://accolade.com/careers/,http://www.accolade.com/careers,,,,3.1,2,,,,,,,,
479f19e0-b43e-4b8b-8062-34d490b15e41,ARCOS,Austin,2 to 10,Retail & Wholesale,http://www.arcosfilms.com/,,,,,4.2,5,,,,,,,,
3cdec716-57db-4bb7-8970-552e8ca227bf,Businessolver,West Des Moines,"501 to 1,000",Transportation & Logistics,http://www.businessolver.com/#&panel1-1,,,,,2.6,35,,,,,,,,
599e59ef-7d83-4a8e-84ae-2089239f16d9,Lockheed Martin,"Lockheed Martin Corporation 6801 Rockledge Drive Bethesda, MD 20817 U.S.A.","10,000+",Aerospace & Defense,https://www.lockheedmartin.com/en-us/index.html,https://www.lockheedmartin.com/,,,73,4,46,,,,,,,,
c5423389-4a36-44ec-832c-2b4dfed0c60e,"ODW Logistics, Inc","400 W.Nationwide Blvd. Suite 200. Columbus,OH 43215","1,001 to 5,000",Transportation & Logistics,http://www.odwlogistics.com/,,,,55,3,29,,,,,,,,
6f765010-76ff-4f26-94ff-5fe3e4c8b8af,Denken Solutions Inc,Irvine,51 to 200,Software Development,https://www.denkensolutions.com/,,,,,4.8,72,,,,,,,,
e3fad9f0-390f-4339-b157-53d303dfbd68,ROSEN Group,"Stans, Switzerland","1,001 to 5,000",Energy & Utilities,https://www.linkedin.com/company/rosen?trk=nav_type_overview,https://www.rosen-group.com/,,,,3.9,17,,,,,,,,
df0e58cf-2b20-4e11-a9e5-7e70ba45d799,Edward-Elmhurst Health,"Naperville, IL","1,001 to 5,000",Healthcare,https://www.edward.org/,,,,66,3.8,605,,,,,,,,
b70e8df1-3098-4926-8438-c866f2529a1d,Coyote Logistics,"Chicago, IL","1,001 to 5,000",Transportation & Logistics,https://www.coyote.com/,,,,57,3.5,73,,,,,,,,
2afce1f5-e89b-4725-902d-b28a52b72deb,"City of Chandler, AZ","175 South Arizona Avenue Chandler, AZ 85225","1,001 to 5,000",Government & Public Administration,https://www.chandleraz.gov/,,,,,4.1,31,,,,,,,,
89bf5aa7-7b0b-46fe-b06a-f6f16f863d71,MAG Aerospace,"12730 Fair Lakes Cir. #600 Fairfax, VA 22033","1,001 to 5,000",Aerospace & Defense,https://www.linkedin.com/company/magaerospace/,https://magaero.com/,,,74,3.8,127,,,,,,,,
8d286146-14ea-4384-9113-29ce1b04223d,State of Arizona,"Phoenix, AZ","10,000+",Government & Public Administration,http://www.az.gov/,,,,61,3.5,606,,,,,,,,
72733cb7-89e9-4cc9-b1c1-e0df07682e01,L&T Infotech (LTI),"L&T Technology Center Gate No.5, Saki Vihar Road, Powai, Mumbai 400072 T: +91 22 6776 6776 F: +91 22 6776 6004","10,000+",Information Technology,http://www.lntinfotech.com/,,,,71,3.7,296,,,,,,,,
e0b9e7d4-b63b-4759-a098-740b3296b4c2,Pearson,"London, UK","10,000+",Education,https://www.linkedin.com/company/pearson/,https://www.pearson.com/en-gb/careers.html,https://plc.pearson.com/,https://www.pearson.com/,69,3.7,5582,https://www.pearson.com/,,,,,,,
eb102b0d-41f4-407b-93ee-1af124d28659,Energy Focus Inc,"32000 Aurora Road, Suite B, Solon, OH 44139",11 to 50,Manufacturing,https://www.youtube.com/c/energyfocus,https://www.linkedin.com/company/energyfocusinc/,http://www.energyfocus.com/,,,2.9,2,,,,,,,,
a3648ceb-6f07-402d-bfa9-ab1c51d567f8,APMEX,"Oklahoma City Oklahoma, United States",201 to 500,Retail & Wholesale,https://www.apmex.com/careers,http://www.apmex.com/,,,,3.4,9,,,,,,,,
2ca8b236-855c-40f4-9613-216cb4036ceb,American Express,"200 Vesey Street, 3 World Financial Center, New York New York 10285","10,000+",Financial Services,https://www.linkedin.com/company/american-express,https://www.americanexpress.com/en-us/careers/,,,72,4.1,591,,,,,,,,
ea009919-76c2-4c4e-ada6-6da5f05d4b94,Konica Minolta,365-367 route de Saint Germain 78420 Carrières Sur Seine,"1,001 to 5,000",Manufacturing,http://careers.konicaminolta.ca/career-areas/sales-careers/,https://www.konicaminolta.com/fr-fr/index.html,,,57,3.4,403,,,,,,,,
0581fd9c-7fbb-408e-90a3-b37bc9df1f3a,Uber,600+ cities globally,"10,000+",Information Technology,http://www.uber.com/careers,http://www.uber.com/,,,68,3.8,128596,,,,,,,,
d13903b9-3117-497f-842b-478fccb4a22b,Harley-Davidson,"3700 West Juneau Avenue Milwaukee, WI 53208","5,001 to 10,000",Transportation Equipment Manufacturing,https://www.harley-davidson.com/us/en/about-us/careers.html,https://www.instagram.com/harleydavidson/,http://www.linkedin.com/groups/HarleyDavidson-Careers-4203832/about,http://www.youtube.com/harleydavidson,65,3.7,274,http://www.h-d.com/,,,,,,,
c47fd21b-d8f9-46b7-9cc3-42a3886d2983,TMA SYSTEMS,"Tulsa, OK",51 to 200,,http://www.tmasystems.com/,,,,,3.4,18,,,,,,,,
98f2e988-a2a2-4123-8df3-5791b8f3841a,HP,"Palo Alto, California","10,000+",Information Technology,https://www.instagram.com/hpcareers,http://www.explorehp.com/,https://jobs.hp.com/en-us/,https://jobs.hp.com/en-us,76,4,680,,,,,,,,
1a09de33-9da6-4343-92db-5ab03a918a25,Kernel,Los Angeles,2 to 10,Pharmaceutical & Biotechnology,https://www.kernel.co/,,,,,4,21,,,,,,,,
81d08c94-f9af-4e83-9989-e77200bb3119,Superpedestrian,Cambridge,51 to 200,Transportation Management,https://www.superpedestrian.com/,,,,,3.7,139,,,,,,,,
fd8b61db-4018-442c-a109-80346eb8077e,National Interstate Insurance Company,"3250 Interstate Drive Richfield, Ohio 44286","501 to 1,000",Insurance,https://www.instagram.com/natl_hq,http://www.natl.com/,,,,3,60,,,,,,,,
d846cada-1646-44bf-a498-9532248e88cd,Arhaus Furniture,"51 E Hines Hill Rd. Boston Heights, OH 44236","1,001 to 5,000",Retail & Wholesale,http://www.careers.arhaus.com/,,,,42,2.7,237,,,,,,,,
a69850d2-35e6-42b9-ae9d-54051c493ea7,MUFG,"1251 Avenue of the Americas New York, NY 10020","10,000+",Financial Services,http://careers.mufgamericas.com/,https://www.linkedin.com/company/mufg/,https://www.mufgamericas.com/,,53,3.4,406,,,,,,,,
806b6593-bef6-4242-b06d-224f6dde2a10,Two Sigma,New York,"501 to 1,000",Financial Services,https://www.twosigma.com/,,,,,3.8,183,,,,,,,,
f4e88032-f119-4301-b8f8-5d33059e0240,The University of Texas Rio Grande Valley,"1201 W. University Drive Edinburg, Texas 78539","1,001 to 5,000",Education,http://careers.utrgv.edu/,http://utrgv.edu/,,,,4.1,281,,,,,,,,
a0e24986-5d74-42ac-a1a6-0a4a0dfee2de,American National Family of Companies,,,Insurance,,,,,,2.2,171,,,,,,,,
29ce43cd-0e21-4682-b113-13c0656f70aa,Intapp,"3101 Park Boulevard Palo Alto, CA 94306","501 to 1,000",Information Technology,https://www.intapp.com/who-we-are/,https://www.intapp.com/working-at-intapp/,https://www.intapp.com/,,,3.4,3,,,,,,,,
024a4166-0ded-472c-886a-8ffacd1c7faf,Credera,"15303 Dallas Pkwy #300 Addison, TX 75001",,Management & Consulting,https://www.instagram.com/lifeatcredera,http://www.linkedin.com/company/credera,https://www.credera.com/careers,http://www.credera.com/,,4.1,,,,,,,,,
235263e8-6580-45d2-b32e-4165aa765a6e,LendingPoint,Kennesaw,,Financial Services,https://www.lendingpoint.com/,,,,,2.9,10,,,,,,,,
f4f22eb3-5715-4bad-a5f5-45adff4e7622,"PlanView, Inc.","12301 Research Blvd., Building V, Ste.101 Austin, Texas 78759","501 to 1,000",Information Technology,http://www.planview.com/,,,,,4,10,,,,,,,,
9fd6acb8-bfdd-4d4e-ab32-023f43700c02,TransUnion,"Chicago, IL","5,001 to 10,000",Financial Services,https://www.transunion.com/careers/careers-at-tu,http://www.transunion.com/,,,60,3.8,233,,,,,,,,
2df8531d-f242-4705-b737-66e585e0cbe2,Walgreens,"Deerfield, Illinois, United States","10,000+",Retail & Wholesale,https://www.linkedin.com/company-beta/3589,https://www.tiktok.com/@walgreensjobs?lang=en,http://www.walgreens.com/,,55,3.5,26658,,,,,,,,
085875d0-6cc9-4bb0-b145-35b75dd05ca2,AT&T,"208 S. Akard St. Dallas TX, 75202 United States","10,000+",Telecommunications,https://www.att.jobs/,https://www.att.jobs/,,,62,3.7,112,,,,,,,,
78f7c64c-dd78-4b6e-87b3-440889e3ab47,ExxonMobil,"5959 Las Colinas Blvd. Irving TX, United States 75039","10,000+","Energy, Mining & Utilities",https://www.linkedin.com/company/exxonmobil/,"https://www.glassdoor.com/Overview/Working-at-ExxonMobil-EI_IE237.11,21.htm",https://jobs.exxonmobil.com/,,71,3.9,158,,,,,,,,
f62353b9-b02f-4983-9f6e-641a2b7087b0,Nokia,"Espo, Finland","10,000+",Manufacturing,http://www.alcatel-lucent.com/,,,,72,4.1,359,,,,,,,,
022cd0eb-2d98-47d8-8550-d896cf268db3,Stantec,"Edmonton, CA","10,000+","Construction, Repair & Maintenance Services",https://www.stantec.com/,,,,61,3.7,1670,,,,,,,,
a4d55f2d-8014-468d-b733-67bcce725aec,Mariner Finance,"8211 Town Center Dr. Baltimore, MD 21236",,Financial Services,https://www.linkedin.com/company/mariner-finance/careers,https://www.marinerfinance.com/why-mariner-finance/careers/,http://www.marinerfinance.com/,,45,2.8,60,,,,,,,,
4b0db230-fda6-48a3-b8d6-c254c514bbdf,NVIDIA,"Santa Clara, CA","10,000+",Information Technology,http://www.nvidia.com/,,,,,4.2,13,,,,,,,,
d9e5b277-08ac-464c-8c6a-da4e4bbf02e4,RELX Group,"New York, NY","1,001 to 5,000",Information Technology Support Services,https://www.lexisnexis.com/,,,,65,3.7,1213,,,,,,,,
09349e86-5b45-4642-b772-7ffb88b03e20,Magellan Health,"Scottsdale, Arizona","10,000+",Healthcare,https://careers.magellanhealth.com/us/en,https://careers.magellanhealth.com/,,,61,3.5,556,,,,,,,,
b671e157-df43-4647-9982-0b685db9f672,ATOS,"Atos River Ouest, 80 Quai Voltaire 95877 Bezons","10,000+",Information Technology,https://atos.net/fr/,,,,60,3.5,164,,,,,,,,
44906796-3c81-462d-aaa6-1b30c2e417bd,Mediafly Inc.,"150 North Michigan Ave. Suite 2000 Chicago, Illinois 60601",201 to 500,Information Technology,https://www.linkedin.com/company/mediafly/,https://www.mediafly.com/,,,,5,4,,,,,,,,
59248753-717d-4175-8fce-233b4d2e3baf,Slack,San Francisco,"1,001 to 5,000",Information Technology,https://slack.engineering/,https://www.youtube.com/channel/UCY3YECgeBcLCzIrFLP4gblw,https://slack.com/,,,3.8,125,,,,,,,,
3c8ca3b2-8a58-4afa-ba5a-58bbd47f6d84,Brightree,"125 Technology Pkwy Peachtree Corners, GA 30092",51 to 200,Consulting and Business Services,http://www.brightree.com/,,,,,3.4,96,,,,,,,,
98bd4f8c-5497-4bc7-abaf-2f2cf6baa6ba,"Foundation Software, Inc.","17800 Royalton Rd, Strongsville, OH 44139",201 to 500,Information Technology,http://www.foundationsoft.com/,,,,,4.1,6,,,,,,,,
11875dab-e59c-4ab0-92c8-f88a41c95c9b,Odoo Inc,Ramillies,51 to 200,Internet & Web Services,https://www.odoo.com/,,,,,4.1,43,,,,,,,,
cacbed08-dbb8-492c-a473-9b3b072813e2,Upstart,"San Mateo, CA Columbus, OH","501 to 1,000",Financial Services,https://www.upstart.com/careers,http://www.upstart.com/about,,,,3.5,1,,,,,,,,
32003f1d-b4ab-4104-bbf3-bbc7a7eb31c1,Innovative Management & Technology Services,Bridgeport,51 to 200,,https://www.imts.us/,,,,,4,190,,,,,,,,
96783e8f-0f71-49bf-a9d9-fbd05847e9e5,TikTok,"Santa Monica Blvd, Los Angeles, California US","1,001 to 5,000",Media & Communication,https://www.linkedin.com/company/tiktok,http://www.bytedance.com/,https://www.tiktok.com/,,66,3.5,1616,,,,,,,,
6e88560a-28cf-4458-804a-6862d1e1ebde,Omron,"Uji, 22","10,000+",Manufacturing,https://www.omron.com/global/en/about/job_search/,,,,,3.9,168,,,,,,,,
d0e031d4-39fd-484d-966c-0c6080a11508,Zynga,San Francisco,"1,001 to 5,000","Arts, Entertainment & Recreation",https://www.instagram.com/lifeatzynga,https://www.zynga.com/jobs/careers/,http://www.zynga.com/,,,3.8,9,,,,,,,,
92494bce-8567-469b-aa7f-5075262d2449,"Sonalysts, Inc.","215 Parkway North Waterford, CT 06385",201 to 500,Aerospace & Defense,http://www.sonalysts.com/,,,,,3.7,42,,,,,,,,
734ce601-3160-4ab9-81c3-2364ba54873d,Deloitte,"Canadian headquarters: Bay Adelaide East 8 Adelaide Street West, Suite 200 Ontario M5H 0A9","10,000+",Management & Consulting,https://www2.deloitte.com/global/en/careers/life-at-deloitte.html?icid=top_life-at-deloitte,https://www2.deloitte.com/ca/en.html,,,66,4,802,,,,,,,,
ad6e3b8d-3d98-4f77-9e5d-5a0ee38f5ab4,Siemens Healthineers,"40 Liberty Boulevard Malvern, PA 19355. USA","10,000+",Healthcare,https://www.linkedin.com/company/siemens-healthineers,https://www.instagram.com/siemens.healthineers/?hl=en,https://www.siemens-healthineers.com/en-uk/careers,https://www.siemens-healthineers.com/en-us/about,65,3.8,32,,,,,,,,
244b2da9-55b6-4d69-b64f-7daafb22fad3,Fox Rent A Car,Los Angeles,"1,001 to 5,000",Auto,https://www.instagram.com/Foxrentcar/,http://www.foxrentacar.com/,,,50,2.9,55,,,,,,,,
cd1eac4f-4f4e-42e8-95e0-616ee085b42b,The Reynolds and Reynolds Company,"1 Reynolds Way Kettering, OH 45430","1,001 to 5,000",Information Technology,http://life.reyrey.com/,https://www.instagram.com/reyreycareers,https://www.reyrey.com/company/careers,http://www.reyrey.com/careers,52,3.2,12,,,,,,,,
cff837ae-755c-4ca9-bd5a-1649fa12b738,QuEST Global Engineering,"111 Founders Plaza, 17th Floor East Hartford, CT 06108","10,000+",Aerospace & Defense,https://www.linkedin.com/company/222111?trk=tyah&trkInfo=idx%3A2-1-4%2CtarId%3A1426013807905%2Ctas%3Aquest+global,http://engineering.quest-global.com/index.php,,,57,3.3,509,,,,,,,,
fe09a6a5-a9e6-4a99-837f-068f6483bfc6,Regal Beloit,,"10,000+",Manufacturing,https://www.regalbeloit.com/,,,,52,3.4,344,,,,,,,,
179dd4a0-15c0-4125-848e-d66f1bd321e3,Trinity Health,"Livonia, MI","10,000+",Healthcare,https://jobs.trinity-health.org/,,,,56,3.3,10751,,,,,,,,
7c97e65d-5280-4465-a5e3-ba292efb6df7,"Applied Research Associates, Inc","Albuquerque, NM","1,001 to 5,000",Consulting and Business Services,http://www.jobs.net/jobs/applied-research-associates/en-us/join,https://www.ara.com/join-us,,,,4.1,244,,,,,,,,
f24f9b2c-8133-4fd3-8956-c07ecaf7d5f7,Google,"Mountain View, California, United States","10,000+",Information Technology,http://www.google.com/+LifeatGoogle,http://www.youtube.com/lifeatgoogle,http://www.google.com/,,79,4.3,1759,,,,,,,,
074e23c4-64a8-4e2f-9133-ae5b41d8ae07,foursquare,New York City,,Information Technology,http://www.foursquare.com/,,,,,4,328,,,,,,,,
ca44d828-251d-4455-a52a-cc3c3317a1a9,ANJU Software,Tempe,51 to 200,Software Development,http://www.anjusoftware.com/,,,,,2,14,,,,,,,,
ba884449-4cf9-45f7-bc6b-7a88a9dc0664,Kroger,"Cincinnati, Ohio","10,000+",Retail & Wholesale,http://www.thekrogerco.com/,,,,56,3.4,17,,,,,,,,
6a2c8935-3868-4f94-b81b-afa78bc3467a,Spreetail,Lincoln,"501 to 1,000",Retail & Wholesale,http://about.spreetail.com/,,,,42,2.5,78,,,,,,,,
a9d8f39e-958c-4890-b187-2655709f6692,ECS Federal,"Fairfax, VA","1,001 to 5,000",Information Technology,https://www.instagram.com/ECStechHQ,https://www.linkedin.com/company/ecstechhq/,http://www.ecstech.com/,,69,3.4,463,,,,,,,,
06f0ae5a-819c-4d3d-8043-b00af2d32333,Qcentrio,Lewisville,,,http://www.qcentrio.com/,,,,,4,157,,,,,,,,
1410457e-35b0-40ee-9780-f58f9d03b569,CSC (Corporation Service Company),"Global Headquarters: 251 Little Falls Drive Wilmington, DE 19808",,Consulting and Business Services,https://www.themuse.com/companies/csc,http://www.cscglobal.com/careers,http://www.cscglobal.com/,,73,3.4,26,,,,,,,,
bcd07c97-7c4a-4aae-8d62-2fd5718d4f00,Medtronic,"Dublin, Ireland","10,000+",Pharmaceutical & Biotechnology,http://www.medtronic.com/,,,,68,3.9,1448,,,,,,,,
a51d7695-4504-441b-9b12-c570f152e7ee,EasyPost,San Francisco,2 to 10,,https://www.easypost.com/,,,,,3,73,,,,,,,,
d38d6980-605d-4f4c-a82b-3243360940d7,ASML,"Veldhoven, Netherlands","10,000+",Manufacturing,https://www.instagram.com/asmlcompany,https://www.asml.com/en/careers,https://www.asml.com/en,,67,3.9,38,,,,,,,,
cea1e001-5ea5-4675-8b86-2275b4f4ca24,Patagonia,"Ventura, California, United States","1,001 to 5,000",Retail & Wholesale,https://www.patagonia.com/,,,,80,4.1,71,,,,,,,,
33be232a-f7a3-4cde-8594-b9f2289216a5,Taylor Corporation,"North Mankato, MN","10,000+",Commercial Printing,http://www.taylorcorp.com/,,,,51,3,420,,,,,,,,
7c9ab60c-ffa3-440b-8781-a7ff66633410,Salesforce,"San Francisco, CA","10,000+",Information Technology,https://www.instagram.com/salesforcejobs,http://www.salesforce.com/,,,77,4.3,13,,,,,,,,
5f759dc6-dc34-455c-b0c7-ac20fa0a0408,MRI Software,"Cleveland Ohio, United States","1,001 to 5,000",Consulting and Business Services,http://www.mrisoftware.com/,,,,,3.2,67,,,,,,,,
a5c3e79a-3ae6-4717-81f9-6cfb42fe905e,"Sonos, Inc","Santa Barbara, CA","1,001 to 5,000",,http://sonos.com/,,,,,3.9,82,,,,,,,,
2902465d-b12b-47aa-9f27-2447b87a80a0,Amdocs,"Chesterfield, MO","1,001 to 5,000",Information Technology,https://www.amdocs.com/careers/home,https://www.amdocs.com/,,,64,3.8,252,,,,,,,,
cf6b9a7a-1ab1-445c-b43d-ac151f38edaa,Affirm,"650 California Street San Francisco, CA, 94108","501 to 1,000",Information Technology,https://www.affirm.com/,,,,,3.7,181,,,,,,,,
48c56148-1723-4bcd-9a41-b04f3ab0a4bc,Nationwide Mutual Insurance Company,"One Nationwide Plaza Columbus, Ohio 43215-2220","10,000+",Insurance,http://www.nationwide.com/careers,,,,64,3.8,429,,,,,,,,
82788933-d2d3-4123-aadd-cb89f264fccf,The Ohio State University,"1590 N. High St., Columbus, OH 43201","10,000+",Education,https://hr.osu.edu/careers/,,,,71,4.1,656,,,,,,,,
30c45c0a-be40-4b7c-8aa9-f4bc415a1372,Homecare Homebase,"Dallas, TX and Louisville, KY",201 to 500,Information Technology,https://hchb.com/podcasts,http://www.hchb.com/,,,,3.7,64,,,,,,,,
dc2a7f70-2272-4201-abdd-c68065934bf2,Sky Solutions,,,Software Development,http://https:www.skysolutions.mx/,,,,,4,3,,,,,,,,
e9ddae9a-ce0e-43a0-9af2-d474d5006ff7,TuSimple,"9191 Towne Centre Dr STE 600, San Diego, CA 92122 9538 E Old Vail Rd, Tucson, AZ 85747",,Transportation & Logistics,https://www.tusimple.com/careers/,http://www.tusimple.ai/,,,,2.5,15,,,,,,,,
4cbf8a19-47c1-4c04-957d-1d31b2ea612d,Hawaiian Airlines,Honolulu,"5,001 to 10,000",Transportation & Logistics,http://hawaiianairlines.com/Careers,https://www.linkedin.com/company/hawaiian-airlines/,https://www.instagram.com/hawaiianairlines/?hl=en,http://hawaiianairlines.com/,75,4,149,,,,,,,,
fd12d509-7cb4-4011-af5a-0e5f12feed7a,Consumer Cellular,"Scottsdale, Arizona","1,001 to 5,000",Telecommunications,https://www.consumercellular.com/careers,http://www.consumercellular.com/,,,45,3.2,76,,,,,,,,
69e619fb-f86c-4fa1-8a7a-b5144cbd1861,ASRC Federal,"7000 Muirkirk Meadows Drive, Suite 100 Beltsville, MD 20705","5,001 to 10,000",Aerospace & Defense,https://urldefense.proofpoint.com/v2/url?u=https-3A__www.applytracking.com_optin.aspx-3Fc-3DBAlV1DjlPtqhwCmJqafAnTl8MKuUGU8u-26source-3DGeneralTNFforCareerSite&d=DwMFAg&c=xu_5lAfKHjInGFR3ndoZrw&r=aKABu5QYdM0Zijy_1t4yjofaS9E6iTzBLp0q90_7JXQ&m=C4S6Q6MJUAeR_AM-MZQsiszDthXVubZAJYgAMcoAgBA&s=BBU9IDx0X9sAxec4BgujCJRr7RGVgS1UF25gtCE3uMM&e=,https://www.linkedin.com/company/asrc-federal,http://www.asrcfederal.com/,,60,3.4,668,,,,,,,,
5e5f7993-3dd1-44fc-95f7-5ea847f692ec,The J. M. Smucker Company,One Strawberry Lane Orrville Ohio,"5,001 to 10,000",Manufacturing,https://www.instagram.com/jmsmuckerco,http://www.jmsmucker.com/,,,56,3.7,209,,,,,,,,
0137d614-1367-4447-b34f-c12bf283ad34,Texas Instruments,"12500 TI Blvd. Dallas TX, United States 75243","10,000+",Manufacturing,https://www.linkedin.com/company/1397,http://www.youtube.com/texasinstruments,http://careers.ti.com/,https://news.ti.com/index.cfm,,,60,http://www.ti.com/,,,,,,,
3adc2b58-9054-402a-aeed-ae370dae66fa,The Management Council,,,,,,,,,2.5,3,,,,,,,,
a8bd1ca9-f5ad-48e1-9149-514e3d494ea9,Dignity Health,N/A,"10,000+",Healthcare,https://www.instagram.com/dignityhealthcareers,https://www.linkedin.com/company/dignity-health/,https://www.dignityhealth.org/,,67,3.9,4555,,,,,,,,
353cf95c-bf57-4566-8aa6-390fd35f13c3,cars.com,"Chicago, IL","501 to 1,000",,https://www.cars.com/,,,,,3.8,29,,,,,,,,
b832aff5-af4d-47a5-96a4-acc649a571ae,Labcorp,"531 South Spring Street Burlington, North Carolina 27215","10,000+",Healthcare,https://jobs.labcorp.com/,http://www.labcorp.com/,,,57,3.4,2986,,,,,,,,
b62b693a-c269-429f-b9cb-4088d90083ea,MODE,Brisbane,51 to 200,Retail & Wholesale,https://www.modedesigncorp.com/,,,,,4.2,261,,,,,,,,
d6b0fc2f-08bc-4554-8930-47ca6c90e9f0,Charles Schwab,"Westlake, TX","10,000+",Financial Services,https://www.instagram.com/schwabjobs,https://www.linkedin.com/company/charles-schwab,https://www.youtube.com/playlist?list=PLctx2TLOKMwZnPckh7rG7OgcEzFCGeDob,https://jobs.schwabjobs.com/,62,3.9,902,https://www.aboutschwab.com/careers,,,,,,,
002e5f4f-cb03-4768-b621-c56f1d5a11cd,Hospice of the Valley,"1510 E. Flower Street Phoenix, AZ 85014","1,001 to 5,000",Healthcare,https://www.instagram.com/hospiceofthevalleyaz,http://www.hov.org/,,,,4.3,87,,,,,,,,
d9301572-c5d8-49ff-899e-b05a7e3165c6,DIAMONDBACK,"Philipsburg, PA",11 to 50,,https://www.diamondbackcovers.com/,,,,,3.9,20,,,,,,,,
0d35a61b-8389-4971-8598-12f64968b3db,Amyris,Emeryville,201 to 500,Pharmaceutical & Biotechnology,https://amyris.com/careers/,https://www.amyris.com/,,,,3.4,8,,,,,,,,
4331d51d-2e3c-4f95-8fb1-9cdbe5d08365,UMB Financial Corporation,"Kansas City, MO","1,001 to 5,000",Financial Services,https://www.umb.com/careers,https://www.umb.com/,,,63,3.8,36,,,,,,,,
9a0acf77-4cf5-4704-8993-9ba417300689,Union Home Mortgage,Strongsville,51 to 200,Banking & Lending,https://www.uhm.com/,,,,59,4.2,68,,,,,,,,
47cf306f-8748-4272-95a9-a1165f3c5940,Echo Global Logistics,"Headquarters: 600 W. Chicago Ave. Suite 725 Chicago, IL 60654","1,001 to 5,000",Transportation & Logistics,https://www.echo.com/careers/life-at-echo,http://www.echo.com/,,,61,3.3,29,,,,,,,,
50cfd004-c1cd-4fa2-a787-f8447b0b6c57,Leslie's Poolmart,"Phoenix, Arizona","1,001 to 5,000",Retail & Wholesale,http://www.lesliespool.com/careers.html,http://www.lesliespool.com/Shop?,,,58,3.4,197,,,,,,,,
129c81e6-b00a-4b9d-8eb3-c5924d7e476b,Amyx,"1768 Business Center Dr. Suite 300 Reston, VA 20190",201 to 500,Consulting and Business Services,http://www.amyx.com/,,,,,4.2,177,,,,,,,,
1a906023-7cda-493f-991f-93356c3698d9,"Cincom Systems, Inc.","Cincinnati, OH",201 to 500,Information Technology,http://www.cincom.com/,,,,,3.6,10,,,,,,,,
b632a582-3fc8-41ef-bd95-d80609dccae6,Patient Point,Cincinnati,201 to 500,Information Technology Support Services,https://www.patientpoint.com/careers,http://www.patientpoint.com/,,,,3.2,59,,,,,,,,
7da9e07c-0e15-4972-bfd0-b690d83b7eee,Postlethwaite & Netterville,"Baton Rouge, LA",201 to 500,Financial Services,https://www.pncpa.com/,,,,,4,78,,,,,,,,
